timestamp,source601,source620,source623,source634,source640,source647,source673,source682,source684,source686,source714,source734,source742,source749,source762,source767,source774,source777,source778,source781,source787,source790,source792,source826,source843,source847,source856,source859,source873,source874,source877,source881,source886,source891,source892,source899,source915,source931,source936,source945,source953,source960,source961,source973,source976,source980,source984,source998,source1013,source1030,source1055,source1060,source1066,source1069,source1126,source1145,source1351,source1359,source3001,source1368,source1370,source1373,source1374,source1375,source1391,source1398,source1399,source1401,source1405,source1406,source1407,source1410,source1413,source1416,source1417,source1418,source1427,source1430,source1431,source1434,source1436,source1443,source1456,source1458,source1459,source1475,source2009,source1497,source1605,source1608,source1602,source1491,source1620,source1615,system_median
637360335120000000,60.0147,60.0128,60.0134,60.0135,60.0126,60.013,60.0141,60.0128,60.0122,60.0127,60.0181,60.0128,60.0141,60.0129,60.014,60.0116,60.0131,60.0177,60.0124,60.0133,60.0127,60.0165,60.0124,60.0119,60.0118,60.0132,60.0126,60.013,60.0142,60.0142,60.0138,60.0128,60.0118,60.0142,60.0129,60.0124,60.0135,60.0129,60.0139,60.0146,60.0116,60.0128,60.018,60.0144,60.0143,60.0117,60.0146,60.0127,60.0151,60.0131,60.0134,60.0147,60.0126,60.0142,60.0123,60.0118,60.0117,60.0122,60.0069,60.0119,60.0087,60.0116,60.0137,60.0126,60.0143,60.0104,60.0131,60.0115,60.0126,60.013,60.014,60.0125,60.0136,60.0129,60.0142,60.0136,60.0132,60.0147,60.0127,60.0123,60.0133,60.0109,60.0132,60.0128,60.0139,60.0134,60.0149,60.011,60.0146,60.012,60.0131,60.0136,60.0138,60.0107,60.013,0,0,0
637360335121000000,60.0141,60.0122,60.0135,60.0142,60.0122,60.0129,60.0131,60.0126,60.0136,60.0134,60.0118,60.0187,60.014,60.0127,60.0149,60.0139,60.0139,60.0113,60.012,60.0132,60.0126,60.0139,60.0141,60.013,60.0128,60.0141,60.0134,60.0133,60.0147,60.0144,60.0161,60.0123,60.0101,60.0136,60.0128,60.0134,60.0135,60.0141,60.0148,60.0135,60.0117,60.0141,60.0078,60.0133,60.0137,60.0145,60.0147,60.0136,60.0132,60.0131,60.0144,60.0139,60.0138,60.0143,60.0126,60.0129,60.0107,60.0124,60.006,60.0131,60.0153,60.0142,60.0149,60.0202,60.0144,60.0143,60.0177,60.0134,60.0138,60.014,60.0126,60.0122,60.0133,60.0135,60.0157,60.0138,60.0135,60.0135,60.0134,60.0132,60.0134,60.0138,60.0129,60.0147,60.0143,60.0145,60.0128,60.0138,60.0141,60.0133,60.0133,60.0134,60.0139,60.0152,60.0135,0,0,0
637360335122000000,60.0125,60.0141,60.013,60.0141,60.0117,60.0138,60.0141,60.013,60.0132,60.0137,60.0194,60.0156,60.0122,60.0132,60.0149,60.0145,60.0129,60.0191,60.0138,60.0149,60.0123,60.0147,60.013,60.0143,60.0133,60.0144,60.014,60.0128,60.0146,60.0142,60.016,60.0132,60.0161,60.014,60.0131,60.0138,60.0138,60.0156,60.0145,60.0122,60.0117,60.0122,60.0179,60.0138,60.0144,60.0151,60.0138,60.0132,60.013,60.0134,60.0126,60.0135,60.014,60.0138,60.0127,60.0146,60.0108,60.0134,60.0045,60.0123,60.0161,60.0136,60.015,60.0151,60.0134,60.013,60.0154,60.0123,60.0136,60.0122,60.0144,60.012,60.0141,60.0133,60.0133,60.0134,60.0135,60.0136,60.013,60.0133,60.0122,60.0132,60.0128,60.0145,60.0169,60.0141,60.0134,60.0141,60.0136,60.0144,60.0124,60.0134,60.0141,60.0141,60.0136,0,0,0
637360335123000000,60.0136,60.0138,60.0142,60.0146,60.0114,60.0146,60.0126,60.0127,60.0135,60.0137,60.0154,60.0154,60.0148,60.0129,60.0151,60.0136,60.0124,60.0156,60.0124,60.0144,60.0127,60.0153,60.013,60.013,60.0119,60.0134,60.0143,60.0131,60.0138,60.0147,60.0123,60.0132,60.0138,60.0134,60.0132,60.0143,60.0145,60.0151,60.0139,60.014,60.0121,60.013,60.0193,60.0115,60.0138,60.0126,60.0135,60.0135,60.0126,60.013,60.0127,60.0129,60.0147,60.0141,60.0124,60.011,60.0129,60.0131,60.0037,60.0132,60.0111,60.0147,60.0145,60.014,60.015,60.0167,60.0155,60.0132,60.0126,60.0127,60.0125,60.0133,60.0137,60.014,60.0131,60.0142,60.0151,60.0147,60.0122,60.0125,60.0145,60.0141,60.0135,60.0164,60.0168,60.0149,60.0132,60.0166,60.0143,60.014,60.0134,60.0132,60.0141,60.0161,60.0136,0,0,0
637360335124000000,60.0139,60.0145,60.0145,60.0137,60.0139,60.0144,60.0128,60.013,60.0126,60.0132,60.0163,60.0152,60.0145,60.0152,60.0123,60.0152,60.0134,60.0171,60.0151,60.0148,60.0161,60.0155,60.013,60.0125,60.0131,60.014,60.0147,60.0115,60.0134,60.014,60.0156,60.0119,60.0144,60.0132,60.0126,60.0147,60.0147,60.0138,60.0144,60.0137,60.0123,60.0109,60.015,60.0144,60.0141,60.0137,60.0129,60.0132,60.0124,60.0132,60.0125,60.0124,60.0138,60.0166,60.0126,60.013,60.0108,60.0124,60.0048,60.0124,60.0142,60.0137,60.0153,60.0163,60.013,60.0168,60.0158,60.0123,60.0128,60.0127,60.0147,60.0127,60.0152,60.0147,60.0129,60.0122,60.0147,60.0136,60.012,60.0119,60.0108,60.014,60.0124,60.0165,60.0174,60.0149,60.0126,60.0143,60.0129,60.014,60.0134,60.0124,60.0152,60.0125,60.0137,0,0,0
637360335125000000,60.0124,60.0132,60.0148,60.0148,60.0122,60.0154,60.0124,60.0128,60.0123,60.0141,60.0157,60.016,60.0141,60.0142,60.0123,60.0149,60.0135,60.0158,60.0147,60.015,60.0155,60.0165,60.0122,60.0128,60.012,60.0136,60.014,60.012,60.0119,60.0151,60.016,60.0132,60.0149,60.013,60.0129,60.0146,60.0146,60.0123,60.0132,60.0136,60.0135,60.0134,60.0154,60.0143,60.0145,60.012,60.013,60.0129,60.0128,60.0125,60.0131,60.0127,60.0128,60.0131,60.0128,60.0133,60.0146,60.0146,60.0037,60.0134,60.0116,60.0161,60.0143,60.0168,60.0123,60.0121,60.0154,60.0125,60.0126,60.0134,60.0132,60.0131,60.015,60.0157,60.0135,60.0144,60.0145,60.0157,60.0122,60.0125,60.0139,60.0124,60.0128,60.0168,60.0156,60.0154,60.0127,60.0126,60.0131,60.0144,60.0131,60.0132,60.0149,60.0145,60.0134,0,0,0
637360335126000000,60.0136,60.0149,60.0148,60.0146,60.0134,60.0148,60.0129,60.0129,60.0125,60.0125,60.0158,60.0155,60.0151,60.0161,60.0137,60.0154,60.0116,60.0162,60.0137,60.0147,60.0158,60.0169,60.0137,60.0141,60.0142,60.0133,60.0153,60.013,60.0131,60.0139,60.0134,60.0137,60.0148,60.0131,60.0141,60.0154,60.0148,60.0133,60.0133,60.0135,60.0143,60.0117,60.0144,60.0157,60.0139,60.0129,60.0126,60.0135,60.0128,60.013,60.0126,60.0131,60.0124,60.0128,60.0127,60.0127,60.0121,60.0127,60.0038,60.0128,60.0165,60.015,60.0163,60.015,60.0133,60.0103,60.0156,60.0138,60.0126,60.0126,60.0127,60.0124,60.0149,60.0155,60.0124,60.0154,60.0156,60.0159,60.0116,60.0118,60.0129,60.0146,60.013,60.0157,60.0165,60.0146,60.0143,60.0119,60.0127,60.015,60.0117,60.0131,60.0159,60.0108,60.0137,0,0,0
637360335127000000,60.0115,60.0139,60.0148,60.0143,60.0143,60.0156,60.0123,60.0131,60.0125,60.0134,60.0153,60.0149,60.0155,60.0147,60.0114,60.0155,60.0134,60.0139,60.0131,60.016,60.0149,60.0164,60.0129,60.0128,60.0129,60.0127,60.0154,60.0128,60.0123,60.0141,60.0164,60.0121,60.0176,60.0132,60.0126,60.0149,60.0142,60.0124,60.0129,60.0109,60.0141,60.0125,60.0145,60.015,60.014,60.0109,60.0122,60.0128,60.0133,60.0126,60.0119,60.0132,60.0126,60.014,60.012,60.0115,60.0128,60.0133,60.0052,60.014,60.0123,60.0154,60.0156,60.0171,60.0132,60.0102,60.015,60.0138,60.012,60.0134,60.0131,60.0141,60.0148,60.015,60.0139,60.0147,60.0153,60.0149,60.0112,60.0126,60.0128,60.0138,60.013,60.0162,60.0156,60.015,60.0126,60.0111,60.0131,60.0145,60.0127,60.0135,60.0141,60.0144,60.0134,0,0,0
637360335128000000,60.0121,60.0138,60.0156,60.0145,60.0145,60.0141,60.0133,60.0121,60.0129,60.0123,60.0151,60.0141,60.0156,60.0134,60.0121,60.0147,60.0117,60.0146,60.0137,60.0127,60.0134,60.0133,60.0138,60.0134,60.0127,60.0125,60.0146,60.0128,60.0134,60.015,60.0162,60.0122,60.0141,60.0126,60.0131,60.0155,60.0131,60.012,60.0133,60.0143,60.0129,60.0122,60.0146,60.014,60.0138,60.013,60.0126,60.0128,60.014,60.0124,60.012,60.0129,60.0133,60.0137,60.0125,60.012,60.0127,60.0127,60.0065,60.0147,60.015,60.0147,60.0158,60.0137,60.0141,60.0133,60.0147,60.0148,60.0127,60.0123,60.0132,60.0148,60.0154,60.0151,60.0154,60.0146,60.015,60.0154,60.0116,60.012,60.0131,60.0149,60.0132,60.0152,60.0154,60.0149,60.0126,60.0137,60.0133,60.0137,60.0113,60.0112,60.0162,60.014,60.0134,0,0,0
637360335129000000,60.0125,60.0147,60.0149,60.0147,60.0133,60.0139,60.013,60.0129,60.0129,60.0133,60.015,60.0159,60.0148,60.015,60.0133,60.0142,60.0122,60.0151,60.0143,60.0155,60.0142,60.0136,60.0111,60.0128,60.0127,60.0125,60.0161,60.0125,60.0134,60.0152,60.0151,60.0133,60.0134,60.0126,60.0133,60.0151,60.0146,60.0134,60.0138,60.0104,60.0125,60.0129,60.0133,60.0139,60.0143,60.0127,60.0128,60.0126,60.0146,60.0124,60.0117,60.013,60.0135,60.0137,60.0125,60.0112,60.0137,60.0123,60.0084,60.0136,60.0127,60.015,60.0156,60.0142,60.0135,60.014,60.0149,60.0132,60.0107,60.0131,60.0102,60.0137,60.0158,60.0158,60.0135,60.0147,60.0146,60.015,60.0106,60.0125,60.0132,60.0139,60.0127,60.0149,60.0151,60.0141,60.0133,60.0122,60.014,60.014,60.0121,60.0115,60.0154,60.0131,60.0135,0,0,0
637360335130000000,60.0119,60.0138,60.0156,60.0139,60.0143,60.0146,60.0144,60.0125,60.0123,60.0127,60.0142,60.0136,60.015,60.0145,60.013,60.0142,60.0123,60.014,60.0135,60.0149,60.0139,60.0172,60.0128,60.0119,60.0108,60.0111,60.0151,60.0124,60.0132,60.0141,60.0146,60.0109,60.0144,60.0122,60.013,60.0149,60.0145,60.0113,60.0138,60.0121,60.0132,60.0127,60.0135,60.0143,60.015,60.0136,60.0136,60.0125,60.0141,60.0128,60.0114,60.0125,60.0145,60.0136,60.0122,60.0105,60.014,60.0133,60.011,60.0143,60.013,60.0136,60.0151,60.0135,60.0129,60.0156,60.014,60.0135,60.0124,60.0125,60.0146,60.0145,60.0154,60.0143,60.0141,60.0146,60.0142,60.0136,60.011,60.0127,60.0142,60.0146,60.0126,60.0147,60.0135,60.0142,60.0133,60.0151,60.0134,60.0133,60.0104,60.0115,60.0155,60.0141,60.0136,0,0,0
637360335131000000,60.0127,60.0131,60.0149,60.0147,60.0141,60.0134,60.0143,60.0127,60.0125,60.0129,60.0139,60.012,60.0144,60.0142,60.0129,60.0135,60.0114,60.0144,60.0146,60.015,60.0127,60.015,60.0101,60.0128,60.0132,60.0126,60.0141,60.0119,60.0145,60.0142,60.0133,60.0136,60.0137,60.0133,60.0131,60.0154,60.0138,60.0118,60.0136,60.0109,60.0141,60.0125,60.014,60.0147,60.0146,60.0135,60.0138,60.0129,60.0146,60.0119,60.0114,60.0128,60.0141,60.0134,60.0125,60.0117,60.0132,60.0121,60.0131,60.0143,60.0147,60.014,60.0156,60.0117,60.0134,60.0137,60.0128,60.0142,60.0125,60.0118,60.0124,60.0148,60.0153,60.0132,60.0148,60.0149,60.0147,60.0147,60.0115,60.0124,60.0127,60.0137,60.0127,60.014,60.0144,60.0135,60.0138,60.0149,60.0139,60.0127,60.0115,60.011,60.0147,60.0149,60.0135,0,0,0
637360335132000000,60.0123,60.0152,60.0143,60.0137,60.0136,60.0136,60.0141,60.0123,60.0126,60.0141,60.0112,60.0119,60.0148,60.0126,60.0162,60.0141,60.0107,60.0131,60.0145,60.0126,60.0125,60.014,60.0109,60.0128,60.0135,60.0134,60.0147,60.0127,60.0145,60.0131,60.0154,60.0124,60.0145,60.0128,60.013,60.0143,60.0145,60.0158,60.0142,60.0094,60.0141,60.0127,60.012,60.0153,60.0158,60.0149,60.0137,60.0131,60.0144,60.0127,60.0109,60.0133,60.0143,60.0142,60.0129,60.0101,60.0129,60.0116,60.0141,60.0126,60.0126,60.0131,60.0134,60.0115,60.0138,60.0142,60.0124,60.0136,60.0107,60.0121,60.0154,60.0128,60.0153,60.0128,60.0141,60.0144,60.0146,60.0131,60.011,60.0125,60.0134,60.0134,60.0126,60.0125,60.0123,60.0135,60.0139,60.0148,60.014,60.013,60.0111,60.0105,60.0131,60.0104,60.0133,0,0,0
637360335133000000,60.012,60.0139,60.0144,60.0143,60.0134,60.0126,60.014,60.0128,60.0127,60.0142,60.0109,60.012,60.0128,60.0119,60.0101,60.0138,60.0109,60.0121,60.0139,60.0126,60.0135,60.0137,60.0105,60.0123,60.0114,60.0133,60.0148,60.0125,60.0142,60.0133,60.0139,60.0135,60.0126,60.0128,60.0121,60.0144,60.0142,60.0115,60.0144,60.0141,60.0142,60.0121,60.0121,60.0151,60.0143,60.0134,60.014,60.0128,60.0145,60.0116,60.011,60.0132,60.0136,60.0137,60.0125,60.0112,60.014,60.0121,60.0163,60.0139,60.0124,60.0132,60.0136,60.0145,60.0151,60.0129,60.0118,60.0137,60.0126,60.0132,60.0134,60.0138,60.0144,60.0126,60.0142,60.0148,60.014,60.0123,60.0116,60.0124,60.0141,60.0147,60.0129,60.0131,60.013,60.0137,60.0136,60.0142,60.0134,60.0118,60.011,60.0113,60.0135,60.0143,60.0134,0,0,0
637360335134000000,60.0136,60.014,60.0148,60.0133,60.0136,60.0125,60.0141,60.0124,60.0123,60.0137,60.0104,60.0121,60.0151,60.0119,60.0117,60.0132,60.0133,60.0118,60.0134,60.0125,60.0102,60.0129,60.0115,60.0133,60.0129,60.0129,60.0153,60.012,60.0138,60.0131,60.0126,60.013,60.0127,60.0128,60.0129,60.015,60.0147,60.0135,60.014,60.0097,60.0133,60.0126,60.0129,60.014,60.0145,60.0134,60.0137,60.013,60.0151,60.0122,60.0117,60.0129,60.0133,60.0144,60.0121,60.0124,60.0155,60.0127,60.0178,60.0134,60.0134,60.0123,60.0124,60.0102,60.0136,60.0127,60.0111,60.0138,60.0111,60.0118,60.0138,60.0134,60.0131,60.0122,60.0136,60.0147,60.0145,60.0119,60.0118,60.0122,60.0134,60.0153,60.013,60.0128,60.0117,60.014,60.0137,60.0127,60.0144,60.0134,60.0121,60.0116,60.0124,60.0134,60.013,0,0,0
637360335135000000,60.0115,60.012,60.0144,60.0132,60.0128,60.0134,60.0138,60.0121,60.0124,60.0137,60.0114,60.0111,60.0148,60.0131,60.0107,60.0136,60.0108,60.0108,60.0124,60.0102,60.0131,60.0124,60.0115,60.0128,60.0116,60.0132,60.0149,60.0113,60.014,60.0125,60.0138,60.0123,60.0136,60.01,60.0123,60.0144,60.0142,60.0119,60.0145,60.012,60.0136,60.0112,60.0093,60.0147,60.0137,60.0136,60.0136,60.0124,60.0145,60.0119,60.0114,60.0128,60.0133,60.0104,60.0117,60.0117,60.0121,60.0128,60.0198,60.0132,60.012,60.0117,60.0126,60.0108,60.0134,60.0144,60.0108,60.0129,60.0115,60.0125,60.0134,60.0135,60.0141,60.0119,60.0142,60.0142,60.0139,60.012,60.0122,60.012,60.0143,60.0127,60.0126,60.0122,60.0122,60.0145,60.0135,60.0135,60.0118,60.0131,60.012,60.0117,60.012,60.0136,60.0126,0,0,0
637360335136000000,60.0136,60.0143,60.0141,60.0122,60.0132,60.0139,60.0137,60.0122,60.0116,60.0129,60.0098,60.011,60.0135,60.0142,60.0128,60.0121,60.0122,60.0105,60.0129,60.0119,60.0134,60.0121,60.0117,60.0125,60.0124,60.0127,60.0146,60.0123,60.0142,60.0127,60.0126,60.0138,60.0098,60.0124,60.0125,60.0146,60.0137,60.0121,60.0121,60.0129,60.0132,60.0123,60.0102,60.0139,60.0134,60.014,60.0134,60.0127,60.014,60.0124,60.0129,60.0133,60.0136,60.0127,60.0122,60.0135,60.0125,60.0121,60.0185,60.0128,60.0144,60.0116,60.0103,60.0091,60.0132,60.0154,60.0111,60.0135,60.0121,60.0124,60.0128,60.0123,60.0149,60.0118,60.0142,60.0146,60.0125,60.0115,60.0125,60.0132,60.0133,60.0132,60.0126,60.0122,60.0116,60.0144,60.0135,60.0135,60.0134,60.0136,60.012,60.0122,60.011,60.0139,60.0128,0,0,0
